date,homeTeamWin,homeTeam,homeTeamConf,homeTeamDiv,homeTeamDaysOff,homeTeamTotalWinPercent,homeTeamConfWinPercent,homeTeamHomeWinPercent,homeTeamLastFive,homeTeamLastTen,awayTeam,awayTeamConf,awayTeamDiv,awayTeamDaysOff,awayTeamTotalWinPercent,awayTeamConfWinPercent,awayTeamAwayWinPercent,awayTeamLastFive,awayTeamLastTen
1489640400,0,NY,East,Atlantic,2,397,418,484,2,4,BKN,East,Atlantic,2,181,105,121,2,3
1490245200,1,DAL,West,Southwest,2,428,404,555,2,6,LAC,West,Pacific,1,597,558,526,3,6
1490331600,1,HOU,West,Southwest,4,690,714,742,4,7,NO,West,Southwest,3,422,380,323,4,6
1478322000,1,OKC,West,Northwest,1,800,750,1000,4,4,MIN,West,Northwest,1,250,250,0,1,1
1481522400,1,SAC,West,Pacific,2,347,416,400,1,4,LAL,West,Pacific,1,384,333,307,0,2
1485410400,0,MIN,West,Northwest,1,377,344,434,3,6,IND,East,Central,3,500,500,272,2,6
1489726800,0,LAL,West,Pacific,2,294,243,387,1,1,MIL,East,Central,2,492,488,419,4,7
1490072400,1,TOR,East,Atlantic,2,585,609,657,3,5,CHI,East,Central,2,471,512,371,2,3
1481436000,0,PHO,West,Pacific,1,304,200,333,2,3,NO,West,Southwest,0,291,176,181,0,3
1485151200,0,DET,East,Central,2,466,481,571,3,6,SAC,West,Pacific,1,372,423,363,0,2
1477458000,1,MEM,West,Southwest,0,0,0,0,0,0,MIN,West,Northwest,0,0,0,0,0,0
1478322000,1,ATL,East,Southeast,1,600,666,666,3,3,HOU,West,Southwest,3,600,666,500,3,3
1480226400,1,LAL,West,Pacific,1,470,461,555,1,4,ATL,East,Southeast,2,625,727,500,1,6
1484460000,0,SAC,West,Pacific,1,410,458,421,1,4,OKC,West,Northwest,2,585,565,450,3,5
1484978400,1,CHA,East,Southeast,1,511,482,666,2,3,BKN,East,Atlantic,0,214,120,100,1,1
1489899600,1,SA,West,Southwest,0,764,725,781,2,7,SAC,West,Pacific,1,391,400,382,2,2
1490763600,0,ORL,East,Southeast,1,364,400,378,3,4,OKC,West,Northwest,1,575,565,416,3,7
1479880800,0,HOU,West,Southwest,2,642,625,800,4,7,TOR,East,Atlantic,1,571,714,571,1,5
1482300000,0,CHI,East,Central,2,518,588,615,2,4,WAS,East,Southeast,2,444,444,181,3,6
1482991200,1,MEM,West,Southwest,2,588,705,631,2,4,OKC,West,Northwest,2,625,588,571,4,6
1484805600,0,NY,East,Atlantic,1,441,423,571,2,3,WAS,East,Southeast,1,536,555,235,4,7
1485324000,0,BKN,East,Atlantic,2,204,115,304,1,1,MIA,East,Southeast,2,333,260,260,4,5
1486706400,1,WAS,East,Southeast,2,596,600,758,4,8,IND,East,Central,2,557,533,360,4,7
1481349600,1,UTA,West,Northwest,2,583,562,583,3,7,SAC,West,Pacific,0,363,454,333,1,4
1484719200,1,WAS,East,Southeast,2,525,555,739,4,7,MEM,West,Southwest,2,581,680,523,3,5
1486360800,0,WAS,East,Southeast,2,600,606,785,5,9,CLE,East,Central,1,693,785,545,4,5
1486447200,1,HOU,West,Southwest,4,685,709,760,3,5,ORL,East,Southeast,3,377,387,392,2,3
1489125600,1,CHA,East,Southeast,1,437,447,566,3,4,ORL,East,Southeast,2,369,410,375,2,4
1491454800,1,ATL,East,Southeast,4,506,553,526,2,2,BOS,East,Atlantic,1,641,687,564,3,7
1481004000,0,MIA,East,Southeast,2,350,300,222,2,5,NY,East,Atlantic,2,550,454,250,3,7
1481349600,1,SA,West,Southwest,1,782,769,555,4,8,BKN,East,Atlantic,3,285,166,111,2,2
1485583200,1,MIA,East,Southeast,0,361,320,409,5,6,DET,East,Central,5,456,481,375,3,5
1486101600,1,ORL,East,Southeast,2,372,379,333,1,2,TOR,East,Atlantic,1,600,666,541,2,3
1477544400,0,POR,West,Northwest,2,1000,1000,1000,1,1,LAC,West,Pacific,0,0,0,0,0,0
1479189600,1,LAL,West,Pacific,2,545,555,750,3,5,BKN,East,Atlantic,1,400,285,200,2,4
1479708000,1,WAS,East,Southeast,2,250,300,428,1,3,PHO,West,Pacific,1,285,200,222,1,4
1482732000,1,ORL,East,Southeast,3,437,400,375,3,4,MEM,West,Southwest,2,625,705,615,2,6
1488952800,0,HOU,West,Southwest,1,687,729,741,3,7,UTA,West,Northwest,1,625,575,600,3,6
1488952800,0,DEN,West,Northwest,2,460,435,531,3,5,WAS,East,Southeast,1,612,609,444,4,7
1490763600,0,BOS,East,Atlantic,3,648,704,750,4,8,MIL,East,Central,1,513,500,472,4,7
1477717200,0,DEN,West,Northwest,3,1000,1000,0,1,1,POR,West,Northwest,1,500,500,0,1,1
1478757600,0,MIA,East,Southeast,3,333,333,333,1,2,CHI,East,Central,1,500,500,250,1,4
1482386400,1,LAC,West,Pacific,2,724,823,714,4,7,SA,West,Southwest,2,821,812,937,5,9
1482472800,1,CLE,East,Central,2,777,800,875,4,8,BKN,East,Atlantic,1,250,133,71,1,2
1485928800,0,OKC,West,Northwest,1,571,566,727,3,5,CHI,East,Central,3,489,515,391,3,5
1488780000,0,ATL,East,Southeast,1,548,605,548,2,4,GS,West,Pacific,1,822,815,757,3,7
1490158800,1,DEN,West,Northwest,2,471,454,540,3,6,CLE,East,Central,2,666,731,529,3,5
1491973200,1,UTA,West,Northwest,1,617,588,700,3,7,SA,West,Southwest,2,753,705,750,2,6
1479880800,1,UTA,West,Northwest,3,466,333,400,1,4,DEN,West,Northwest,1,428,500,428,3,4
1480744800,1,POR,West,Northwest,3,500,533,600,2,4,MIA,East,Southeast,2,368,300,500,3,5
1480917600,0,LAL,West,Pacific,2,454,400,600,2,3,UTA,West,Northwest,2,571,538,545,4,5
1481954400,1,GS,West,Pacific,2,851,800,833,4,8,POR,West,Northwest,2,464,473,312,1,4
1483077600,1,IND,East,Central,1,454,400,687,1,4,CHI,East,Central,1,500,571,375,2,4
1483768800,0,MIN,West,Northwest,1,305,200,333,1,4,UTA,West,Northwest,2,594,625,555,3,5
1477630800,0,MIA,East,Southeast,2,1000,1000,0,1,1,CHA,East,Southeast,2,1000,1000,1000,1,1
1477803600,1,HOU,West,Southwest,1,500,500,0,1,1,DAL,West,Southwest,1,0,0,0,0,0
1479103200,1,HOU,West,Southwest,2,555,600,500,3,5,PHI,East,Atlantic,2,111,142,0,1,1
1481090400,0,PHO,West,Pacific,1,285,142,375,1,3,IND,East,Central,1,476,416,222,3,5
1481176800,1,TOR,East,Atlantic,2,666,727,666,4,7,MIN,West,Northwest,1,285,230,272,1,2
1483250400,0,LAL,West,Pacific,2,333,318,437,1,2,TOR,East,Atlantic,3,687,764,687,3,7
1484028000,0,SA,West,Southwest,3,810,809,764,4,8,MIL,East,Central,2,500,500,437,3,5
1484978400,0,CLE,East,Central,2,731,769,863,2,6,SA,West,Southwest,2,785,800,809,3,7
1491368400,1,HOU,West,Southwest,2,675,687,736,2,6,DEN,West,Northwest,1,480,446,421,2,5
1478671200,0,OKC,West,Northwest,2,857,800,1000,4,6,TOR,East,Atlantic,3,666,750,1000,3,4
1479016800,0,OKC,West,Northwest,1,666,666,666,2,6,ORL,East,Southeast,2,333,333,250,2,3
1480485600,1,PHO,West,Pacific,3,277,166,285,1,3,ATL,East,Southeast,1,555,727,400,1,4
1484287200,0,POR,West,Northwest,1,439,448,578,3,5,ORL,East,Southeast,1,400,375,450,1,3
1488348000,1,MIA,East,Southeast,1,450,457,500,3,7,PHI,East,Atlantic,2,372,428,285,2,4
1489726800,1,PHI,East,Atlantic,2,358,410,441,1,2,DAL,West,Southwest,2,432,414,281,3,7
1490331600,0,IND,East,Central,1,507,454,714,2,5,DEN,West,Northwest,1,478,454,393,3,6
1490763600,0,SA,West,Southwest,2,780,744,805,5,7,GS,West,Pacific,1,810,800,743,5,8
1491282000,1,OKC,West,Northwest,2,565,553,692,2,6,MIL,East,Central,2,519,520,486,3,7
1479103200,1,NO,West,Southwest,2,100,0,0,1,1,BOS,East,Atlantic,2,555,625,400,2,5
1483423200,0,DEN,West,Northwest,0,411,450,437,2,5,SAC,West,Pacific,3,424,476,368,3,6
1485151200,1,MIA,East,Southeast,2,318,260,380,3,4,GS,West,Pacific,0,863,827,857,5,9
1490850000,0,PHO,West,Pacific,2,293,200,361,0,1,LAC,West,Pacific,0,592,543,512,3,5
1482213600,1,SAC,West,Pacific,2,370,437,454,2,3,POR,West,Northwest,3,448,450,294,1,4
1486706400,0,DET,East,Central,2,471,451,615,4,6,SA,West,Southwest,2,769,733,777,4,7
1489298400,0,PHO,West,Pacific,2,333,209,393,3,5,POR,West,Northwest,2,437,473,333,4,5
1477458000,0,NO,West,Southwest,0,0,0,0,0,0,DEN,West,Northwest,0,0,0,0,0,0
1480312800,0,MIA,East,Southeast,1,312,333,250,2,3,BOS,East,Atlantic,3,562,700,555,3,6
1484200800,1,GS,West,Pacific,2,846,814,850,4,8,DET,East,Central,2,450,440,380,3,4
1485583200,1,MIN,West,Northwest,2,369,344,416,3,6,BKN,East,Atlantic,1,195,107,90,1,1
1485756000,1,DAL,West,Southwest,1,361,354,454,3,6,CLE,East,Central,1,695,777,550,2,4
1485842400,1,POR,West,Northwest,2,428,468,565,3,5,CHA,East,Southeast,3,479,468,347,1,3
1491282000,1,SA,West,Southwest,2,776,739,789,4,7,MEM,West,Southwest,2,545,571,475,2,5
1491541200,0,HOU,West,Southwest,2,679,693,743,2,6,DET,East,Central,2,448,420,289,1,2
1491541200,0,DAL,West,Southwest,1,410,375,538,1,3,SA,West,Southwest,2,769,729,763,3,8
1478844000,0,WAS,East,Southeast,2,285,400,500,2,2,CLE,East,Central,3,857,833,1000,4,6
1479708000,0,DET,East,Central,2,428,375,833,2,3,HOU,West,Southwest,2,615,625,500,3,6
1481004000,1,DET,East,Central,2,500,538,700,3,5,CHI,East,Central,0,550,666,500,2,5
1483250400,0,MIN,West,Northwest,1,333,210,352,2,5,POR,West,Northwest,1,400,400,263,1,2
1483423200,1,SA,West,Southwest,2,794,800,733,4,8,TOR,East,Atlantic,1,696,764,705,3,7
1486188000,1,UTA,West,Northwest,3,620,593,666,2,7,CHA,East,Southeast,2,460,468,320,0,3
1491973200,0,CLE,East,Central,2,629,686,775,2,4,TOR,East,Atlantic,3,617,647,550,4,8
1480744800,1,TOR,East,Atlantic,1,684,777,700,5,6,ATL,East,Southeast,0,500,666,363,0,2
1481781600,1,GS,West,Pacific,2,846,800,818,4,8,NY,East,Atlantic,2,560,461,416,3,6
1484546400,0,NY,East,Atlantic,0,439,416,600,1,2,ATL,East,Southeast,0,575,666,571,4,8
1489125600,1,ATL,East,Southeast,2,546,615,545,2,4,TOR,East,Atlantic,2,593,621,531,3,6
1490504400,0,ATL,East,Southeast,1,513,581,527,0,3,BKN,East,Atlantic,1,208,142,142,2,4
1491714000,0,DEN,West,Northwest,1,481,448,550,3,5,OKC,West,Northwest,1,569,551,435,2,5
1491886800,1,ATL,East,Southeast,2,525,580,550,3,5,CHA,East,Southeast,0,444,431,350,1,4
1478671200,1,CHA,East,Southeast,2,833,833,666,4,5,UTA,West,Northwest,2,625,500,600,4,5
1483336800,1,LAC,West,Pacific,2,611,625,647,0,3,PHO,West,Pacific,2,294,130,210,2,3
1485583200,0,CHA,East,Southeast,0,489,468,625,2,3,SAC,West,Pacific,1,391,423,400,2,3
1486101600,1,DEN,West,Northwest,2,437,437,500,3,6,MIL,East,Central,2,437,411,347,1,1
1486101600,0,POR,West,Northwest,3,440,468,583,4,5,DAL,West,Southwest,2,387,354,280,4,7
1488175200,0,PHI,East,Atlantic,1,379,428,466,3,4,GS,West,Pacific,1,844,815,793,4,8
1488348000,0,UTA,West,Northwest,1,616,567,645,3,6,MIN,West,Northwest,1,400,371,333,3,5
1488434400,1,POR,West,Northwest,2,406,444,518,1,3,OKC,West,Northwest,2,583,611,413,4,7
1489467600,1,CLE,East,Central,1,661,725,787,1,4,DET,East,Central,3,500,500,343,4,7
1490936400,1,UTA,West,Northwest,1,613,586,675,3,5,WAS,East,Southeast,1,613,617,472,4,5
1477544400,1,ATL,East,Southeast,0,0,0,0,0,0,WAS,East,Southeast,0,0,0,0,0,0
1477630800,0,NO,West,Southwest,2,0,0,0,0,0,GS,West,Pacific,2,0,0,0,0,0
1482300000,0,POR,West,Northwest,0,433,428,666,1,3,DAL,West,Southwest,2,250,235,71,2,4
1485496800,0,ATL,East,Southeast,2,586,689,590,3,7,WAS,East,Southeast,3,555,580,300,4,8
1491109200,0,PHO,West,Pacific,0,285,191,351,0,0,HOU,West,Southwest,1,671,680,605,2,6
1486360800,1,DEN,West,Northwest,2,440,424,520,2,5,DAL,West,Southwest,2,400,375,307,4,7
1490763600,1,NO,West,Southwest,1,418,377,513,3,6,DAL,West,Southwest,1,424,409,294,2,4
1479103200,1,DET,East,Central,1,500,600,1000,2,5,OKC,West,Northwest,1,600,666,666,2,6
1481695200,0,PHI,East,Atlantic,3,250,266,266,2,2,TOR,East,Atlantic,1,708,769,700,4,9
1485324000,0,MIL,East,Central,2,477,451,565,1,3,PHI,East,Atlantic,1,372,400,277,4,7
1488175200,1,CLE,East,Central,1,701,787,806,4,8,MIL,East,Central,1,456,447,407,4,5
1489899600,0,BKN,East,Atlantic,2,191,125,235,2,4,DAL,West,Southwest,2,426,414,272,2,6
1491368400,0,SA,West,Southwest,1,779,744,794,4,8,LAL,West,Pacific,3,285,255,205,1,2
1478930400,1,TOR,East,Atlantic,1,750,800,600,4,6,NY,East,Atlantic,1,375,400,250,2,3
1479103200,1,IND,East,Central,2,400,250,800,2,4,ORL,East,Southeast,1,400,333,400,2,4
1479708000,0,IND,East,Central,1,500,400,750,3,5,GS,West,Pacific,1,846,800,875,5,9
1482732000,1,HOU,West,Southwest,3,709,727,769,3,8,PHO,West,Pacific,2,300,150,250,1,3
1484460000,0,LAL,West,Pacific,1,340,296,476,2,3,DET,East,Central,1,428,440,347,2,4
1485842400,1,LAL,West,Pacific,5,320,258,458,1,2,DEN,West,Northwest,3,456,466,391,4,7
1486101600,0,SAC,West,Pacific,3,387,407,380,2,3,PHO,West,Pacific,2,306,151,280,0,3
1486360800,0,MIN,West,Northwest,1,372,333,444,2,5,MIA,East,Southeast,2,411,413,320,5,10
1488348000,1,BOS,East,Atlantic,2,633,675,689,2,6,CLE,East,Central,2,706,794,576,4,8
1490072400,1,MIA,East,Southeast,2,485,500,571,3,7,PHO,West,Pacific,2,314,200,264,1,4
1477458000,1,BOS,East,Atlantic,0,0,0,0,0,0,BKN,East,Atlantic,0,0,0,0,0,0
1482904800,0,ORL,East,Southeast,2,454,400,411,3,5,CHA,East,Southeast,1,548,523,466,3,5
1486360800,1,MEM,West,Southwest,2,584,666,640,4,6,SA,West,Southwest,2,780,758,800,3,8
1477458000,0,ORL,East,Southeast,0,0,0,0,0,0,MIA,East,Southeast,0,0,0,0,0,0
1478930400,1,CHI,East,Central,2,555,555,750,2,5,WAS,East,Southeast,1,250,333,0,2,2
1482732000,1,SAC,West,Pacific,3,433,526,500,4,6,PHI,East,Atlantic,3,241,294,200,1,3
1483596000,1,DET,East,Central,2,432,416,500,2,2,CHA,East,Southeast,1,555,520,470,3,6
1484028000,1,GS,West,Pacific,2,842,814,842,4,8,MIA,East,Southeast,2,282,238,285,1,2
1484373600,1,PHO,West,Pacific,1,307,153,388,2,4,SA,West,Southwest,1,794,818,850,4,8
1486533600,0,PHI,East,Atlantic,1,352,379,444,1,3,SA,West,Southwest,1,764,733,769,3,7
1489125600,1,DAL,West,Southwest,3,428,425,575,4,6,BKN,East,Atlantic,2,174,81,125,2,2
1489813200,1,OKC,West,Northwest,1,573,571,735,4,6,SAC,West,Pacific,2,397,410,393,2,2
1478149200,1,ORL,East,Southeast,2,250,250,0,1,1,SAC,West,Pacific,1,400,666,333,2,2
1488348000,0,MIL,East,Central,2,448,435,500,3,5,DEN,West,Northwest,1,450,421,366,2,5
1491022800,1,CHI,East,Central,1,480,521,578,3,5,ATL,East,Southeast,2,520,577,513,2,3
1478235600,0,DAL,West,Southwest,1,0,0,0,0,0,POR,West,Northwest,1,400,400,500,2,2
1481349600,1,CLE,East,Central,1,761,764,833,3,7,CHA,East,Southeast,1,608,642,666,4,6
1483855200,0,PHO,West,Pacific,3,324,160,437,3,4,CLE,East,Central,2,771,769,642,4,8
1485324000,1,POR,West,Northwest,4,413,448,550,1,4,LAL,West,Pacific,3,333,275,208,1,3
1488088800,0,DEN,West,Northwest,1,448,432,551,2,5,MEM,West,Southwest,1,576,648,533,2,6
1491800400,1,MIL,East,Central,2,512,520,550,2,6,CHA,East,Southeast,2,450,440,358,2,5
1480485600,0,MIN,West,Northwest,2,294,250,375,1,3,NY,East,Atlantic,2,470,454,142,3,5
1482472800,1,NO,West,Southwest,2,322,181,375,2,3,MIA,East,Southeast,1,333,277,357,2,3
1486188000,1,ATL,East,Southeast,1,580,656,583,3,6,ORL,East,Southeast,1,384,400,407,2,3
1488780000,1,DEN,West,Northwest,2,451,421,516,3,5,SAC,West,Pacific,1,403,428,400,1,5
1489212000,0,POR,West,Northwest,2,444,473,566,4,5,WAS,East,Southeast,0,625,609,482,4,7
1489899600,1,NO,West,Southwest,1,405,350,485,3,5,MIN,West,Northwest,1,411,410,312,2,5
1489899600,1,TOR,East,Atlantic,1,579,600,647,2,5,IND,East,Central,3,514,476,323,3,5
1490245200,0,MIA,East,Southeast,2,492,500,583,3,7,TOR,East,Atlantic,2,591,619,514,4,6
1490331600,0,CHI,East,Central,2,472,511,583,2,3,PHI,East,Atlantic,2,366,414,257,2,3
1490763600,0,TOR,East,Atlantic,2,608,636,675,5,7,CHA,East,Southeast,1,445,456,333,3,5
1478757600,0,MIL,East,Central,4,571,500,750,3,4,NO,West,Southwest,1,0,0,0,0,0
1483596000,1,IND,East,Central,1,500,478,722,3,5,BKN,East,Atlantic,2,242,157,58,1,2
1489298400,1,BOS,East,Atlantic,1,621,684,700,2,4,CHI,East,Central,1,476,526,375,1,5
1490072400,1,BKN,East,Atlantic,1,188,125,228,2,3,DET,East,Central,2,485,476,333,2,5
1477890000,1,ATL,East,Southeast,2,1000,1000,1000,2,2,SAC,West,Pacific,1,666,666,1000,2,2
1479794400,1,LAL,West,Pacific,2,500,500,571,2,6,OKC,West,Northwest,2,571,714,500,2,4
1481004000,0,MIN,West,Northwest,3,300,250,333,1,3,SA,West,Southwest,1,809,750,1000,4,9
1482386400,1,NY,East,Atlantic,2,535,500,714,2,6,ORL,East,Southeast,2,433,421,533,3,5
1483596000,1,HOU,West,Southwest,3,750,760,823,5,8,OKC,West,Northwest,1,583,578,470,2,6
1483855200,0,BKN,East,Atlantic,2,228,142,411,0,1,PHI,East,Atlantic,2,264,277,214,2,3
1489986000,1,HOU,West,Southwest,1,685,707,735,4,6,DEN,West,Northwest,1,478,465,406,4,7
1490590800,1,UTA,West,Northwest,2,602,568,666,1,5,NO,West,Southwest,1,424,386,333,4,6
1479880800,1,SAC,West,Pacific,3,357,375,428,1,3,OKC,West,Northwest,1,533,625,400,2,4
1480140000,1,GS,West,Pacific,1,875,833,833,5,10,MIN,West,Northwest,1,333,300,250,2,4
1481695200,1,BKN,East,Atlantic,1,260,166,416,1,2,LAL,West,Pacific,1,370,315,285,0,2
1482300000,0,ATL,East,Southeast,1,500,611,538,3,4,MIN,West,Northwest,1,296,250,307,2,3
1483077600,1,NO,West,Southwest,2,382,250,473,4,6,NY,East,Atlantic,2,516,470,333,2,4
1486620000,1,DAL,West,Southwest,2,384,352,480,3,6,UTA,West,Northwest,1,641,606,600,4,7
1487138400,0,ORL,East,Southeast,1,368,393,346,1,3,SA,West,Southwest,1,763,733,766,3,6
1490418000,0,DAL,West,Southwest,2,436,418,567,3,6,TOR,East,Atlantic,2,597,627,527,4,6
1483077600,0,DEN,West,Northwest,2,437,473,466,3,6,PHI,East,Atlantic,1,225,294,166,1,3
1483682400,0,GS,West,Pacific,2,861,840,888,4,9,MEM,West,Southwest,2,578,666,500,2,4
1486706400,0,MIL,East,Central,2,431,400,500,1,2,LAL,West,Pacific,2,327,281,200,2,3
1479448800,1,CLE,East,Central,2,818,800,857,3,8,DET,East,Central,2,500,500,142,2,5
1482732000,1,WAS,East,Southeast,2,448,450,625,3,6,MIL,East,Central,2,500,500,363,3,4
1483423200,0,DET,East,Central,2,444,434,529,2,3,IND,East,Central,2,485,454,235,2,4
1490331600,1,BOS,East,Atlantic,2,638,697,735,4,6,PHO,West,Pacific,1,305,200,250,0,2
1477458000,1,IND,East,Central,0,0,0,0,0,0,DAL,West,Southwest,0,0,0,0,0,0
1478322000,1,ORL,East,Southeast,2,400,250,500,2,2,WAS,East,Southeast,1,250,333,0,1,1
1482472800,1,PHO,West,Pacific,2,275,150,307,1,2,PHI,East,Atlantic,3,250,294,222,2,3
1488175200,0,HOU,West,Southwest,1,700,735,758,4,7,IND,East,Central,2,508,457,321,1,3
1479621600,0,LAL,West,Pacific,1,538,500,666,3,6,CHI,East,Central,0,615,600,500,4,5
1482040800,0,MIA,East,Southeast,1,333,312,307,2,4,BOS,East,Atlantic,1,538,687,533,2,5
1482472800,0,POR,West,Northwest,2,419,409,615,1,2,SA,West,Southwest,0,793,764,882,4,8
1482904800,1,CHI,East,Central,2,483,550,600,2,4,BKN,East,Atlantic,2,266,176,66,1,3
1484028000,1,SAC,West,Pacific,2,405,458,411,1,5,DET,East,Central,5,461,440,400,3,4
1484287200,1,PHI,East,Atlantic,2,305,350,333,4,5,CHA,East,Southeast,2,512,500,400,1,4
1484632800,0,BKN,East,Atlantic,2,200,125,333,0,0,TOR,East,Atlantic,2,675,761,631,3,5
1489726800,0,PHO,West,Pacific,2,323,200,371,1,4,ORL,East,Southeast,0,347,390,342,1,3
1491109200,0,MIL,East,Central,1,526,520,564,4,8,DAL,West,Southwest,1,413,391,277,1,3
1485064800,0,TOR,East,Atlantic,1,651,708,714,3,5,PHO,West,Pacific,0,325,178,260,2,4
1486533600,1,DET,East,Central,2,461,451,600,3,6,LAL,West,Pacific,2,333,281,206,2,3
1487138400,0,DEN,West,Northwest,2,454,457,555,3,5,MIN,West,Northwest,1,375,322,291,2,4
1488866400,0,OKC,West,Northwest,1,555,564,741,2,5,POR,West,Northwest,2,426,459,312,3,4
1490677200,0,LAL,West,Pacific,2,287,250,361,1,2,WAS,East,Southeast,3,616,617,470,3,6
1490850000,1,CHI,East,Central,4,472,511,567,3,4,CLE,East,Central,3,643,720,513,2,5
1477717200,1,CLE,East,Central,1,1000,1000,1000,2,2,ORL,East,Southeast,1,0,0,0,0,0
1477976400,0,PHI,East,Atlantic,3,0,0,0,0,0,ORL,East,Southeast,2,0,0,0,0,0
1478671200,1,IND,East,Central,2,428,200,1000,2,3,PHI,East,Atlantic,2,0,0,0,0,0
1479621600,0,BKN,East,Atlantic,1,333,285,600,1,3,POR,West,Northwest,1,500,538,428,2,5
1481263200,0,LAL,West,Pacific,2,416,352,545,1,3,PHO,West,Pacific,2,272,142,230,1,3
1489212000,1,LAC,West,Pacific,1,600,575,666,3,5,PHI,East,Atlantic,1,359,410,266,1,3
1490504400,1,CHA,East,Southeast,1,444,466,555,3,5,PHO,West,Pacific,1,301,200,243,0,1
1491541200,0,CLE,East,Central,1,653,729,794,4,6,ATL,East,Southeast,0,512,562,487,3,3
1491541200,1,MEM,West,Southwest,2,531,549,605,2,3,NY,East,Atlantic,1,379,420,300,2,3
1481695200,1,WAS,East,Southeast,1,391,400,538,3,5,CHA,East,Southeast,2,560,562,545,3,6
1482213600,1,LAC,West,Pacific,2,714,812,692,4,6,DEN,West,Northwest,1,428,437,400,4,5
1487916000,1,IND,East,Central,8,508,470,666,0,4,MEM,West,Southwest,8,586,648,551,3,7
1484200800,0,BKN,East,Atlantic,2,216,130,368,0,1,NO,West,Southwest,3,384,250,277,2,6
1484546400,0,MIL,East,Central,1,512,500,571,2,6,PHI,East,Atlantic,1,315,363,250,3,5
1488348000,1,SA,West,Southwest,3,775,750,760,4,8,IND,East,Central,2,516,457,344,2,3
1489125600,1,DEN,West,Northwest,2,453,435,515,3,5,BOS,East,Atlantic,1,630,684,571,3,5
1489212000,0,DAL,West,Southwest,1,437,425,588,4,6,PHO,West,Pacific,1,323,190,250,3,4
1490850000,1,POR,West,Northwest,2,486,522,571,4,8,HOU,West,Southwest,2,689,711,638,4,7
1480831200,0,DET,East,Central,1,523,583,777,4,5,ORL,East,Southeast,1,400,272,400,2,4
1485842400,1,HOU,West,Southwest,2,686,700,772,2,4,SAC,West,Pacific,3,395,423,407,3,3
1489986000,1,LAC,West,Pacific,2,585,547,666,2,5,NY,East,Atlantic,4,391,409,314,1,3
1490158800,1,OKC,West,Northwest,2,571,568,722,4,5,PHI,East,Atlantic,2,371,414,264,3,4
1478930400,0,MIA,East,Southeast,2,285,250,250,1,2,UTA,West,Northwest,1,600,500,571,3,6
1482127200,1,MIN,West,Northwest,2,269,200,230,1,2,PHO,West,Pacific,2,296,166,266,2,3
1482472800,0,DEN,West,Northwest,2,413,411,461,3,5,ATL,East,Southeast,2,482,611,466,2,4
1483768800,1,OKC,West,Northwest,2,567,550,684,1,5,DEN,West,Northwest,1,388,409,388,1,4
1484978400,1,MIA,East,Southeast,2,302,227,350,2,3,MIL,East,Central,1,476,466,400,1,4
1486792800,1,PHI,East,Atlantic,2,358,400,428,1,3,MIA,East,Southeast,1,444,451,392,5,10
1483855200,0,POR,West,Northwest,3,421,428,588,3,3,DET,East,Central,3,447,440,368,2,3
1485237600,1,DEN,West,Northwest,2,418,407,476,3,4,UTA,West,Northwest,1,630,620,590,4,7
1486360800,1,NO,West,Southwest,2,372,269,481,1,3,PHO,West,Pacific,1,313,176,307,1,3
1490072400,1,NO,West,Southwest,2,414,365,500,4,6,MEM,West,Southwest,2,571,627,542,4,5
1477458000,0,PHI,East,Atlantic,0,0,0,0,0,0,OKC,West,Northwest,0,0,0,0,0,0
1482991200,1,UTA,West,Northwest,1,593,608,588,2,6,PHI,East,Atlantic,2,233,294,181,1,3
1483855200,1,LAL,West,Pacific,1,350,333,473,2,3,ORL,East,Southeast,2,421,375,500,1,4
1489813200,1,CHI,East,Central,1,463,512,558,1,2,UTA,West,Northwest,2,623,581,588,3,6
1477717200,1,SAC,West,Pacific,2,500,500,0,1,1,MIN,West,Northwest,3,0,0,0,0,0
1478930400,0,MIN,West,Northwest,3,285,200,500,2,2,LAC,West,Pacific,1,888,875,1000,5,8
1479276000,1,IND,East,Central,2,454,333,833,2,4,CLE,East,Central,1,900,888,1000,4,9
1480658400,1,SA,West,Southwest,2,789,750,500,4,9,WAS,East,Southeast,2,352,363,142,3,4
1483336800,1,MIL,East,Central,2,500,521,588,3,5,OKC,West,Northwest,1,617,578,533,4,6
1485928800,1,CLE,East,Central,3,680,777,807,2,4,MIN,West,Northwest,3,395,344,318,4,7
1489554000,1,MIA,East,Southeast,3,477,500,562,4,7,NO,West,Southwest,0,402,333,333,3,4
1479880800,0,CHA,East,Southeast,2,615,666,571,2,6,SA,West,Southwest,1,785,727,1000,5,7
1480485600,1,OKC,West,Northwest,2,578,600,636,3,5,WAS,East,Southeast,2,375,363,166,3,5
1482818400,1,BOS,East,Atlantic,1,580,736,500,4,6,MEM,West,Southwest,1,606,705,571,2,5
1483596000,1,POR,West,Northwest,0,405,407,562,2,2,LAL,West,Pacific,1,342,347,250,2,3
1483682400,0,SAC,West,Pacific,2,428,500,466,2,6,LAC,West,Pacific,2,631,653,578,2,4
1490158800,1,UTA,West,Northwest,2,605,581,657,2,6,NY,East,Atlantic,2,385,409,305,1,3
1490677200,1,ATL,East,Southeast,2,506,568,513,0,3,PHO,West,Pacific,2,297,200,236,0,1
1485410400,1,DEN,West,Northwest,2,431,428,500,3,5,PHO,West,Pacific,2,333,172,291,2,5
